0.0001,0.01366,-0.0138
0.00011,0.01408,-0.01423
0.00012,0.01451,-0.01467
0.00013,0.01494,-0.01511
0.00014,0.01538,-0.01556
0.00015,0.01583,-0.01602
0.00016,0.01628,-0.01648
0.00017,0.01674,-0.01695
0.00018,0.01721,-0.01743
0.00019,0.01769,-0.01792
0.0002,0.01817,-0.01842
0.00021,0.01866,-0.01892
0.00022,0.01916,-0.01943
0.00023,0.01967,-0.01995
0.00024,0.02018,-0.02047
0.00025,0.0207,-0.02101
0.00026,0.02123,-0.02155
0.00028,0.02176,-0.0221
0.0003,0.0223,-0.02266
0.00032,0.02285,-0.02323
0.00034,0.02341,-0.0238
0.00036,0.02397,-0.02438
0.00038,0.02454,-0.02497
0.0004,0.02512,-0.02557
0.00042,0.0257,-0.02617
0.00044,0.02629,-0.02678
0.00046,0.02689,-0.0274
0.00048,0.02749,-0.02802
0.0005,0.0281,-0.02866
0.00052,0.02872,-0.0293
0.00054,0.02934,-0.02995
0.00057,0.02997,-0.03061
0.0006,0.03061,-0.03128
0.00063,0.03125,-0.03195
0.00066,0.0319,-0.03263
0.00069,0.03256,-0.03332
0.00072,0.03323,-0.03402
0.00075,0.0339,-0.03472
0.00078,0.03458,-0.03543
0.00081,0.03527,-0.03615
0.00084,0.03596,-0.03688
0.00087,0.03666,-0.03761
0.00091,0.03736,-0.03835
0.00095,0.03807,-0.0391
0.00099,0.03879,-0.03985
0.00103,0.03951,-0.04061
0.00107,0.04024,-0.04138
0.00111,0.04098,-0.04216
0.00115,0.04172,-0.04295
0.00119,0.04247,-0.04374
0.00124,0.04323,-0.04454
0.00129,0.04399,-0.04535
0.00134,0.04476,-0.04616
0.00139,0.04553,-0.04698
0.00144,0.04631,-0.04781
0.00149,0.04709,-0.04865
0.00154,0.04788,-0.04949
0.00159,0.04868,-0.05034
0.00165,0.04948,-0.05119
0.00171,0.05029,-0.05205
0.00177,0.0511,-0.05292
0.00183,0.05192,-0.0538
0.00189,0.05274,-0.05468
0.00195,0.05357,-0.05557
0.00201,0.0544,-0.05647
0.00208,0.05524,-0.05737
0.00215,0.05608,-0.05828
0.00222,0.05693,-0.0592
0.00229,0.05778,-0.06012
0.00236,0.05864,-0.06105
0.00243,0.0595,-0.06199
0.00251,0.06037,-0.06293
0.00259,0.06124,-0.06388
0.00267,0.06212,-0.06484
0.00275,0.063,-0.0658
0.00283,0.06389,-0.06677
0.00291,0.06478,-0.06775
0.003,0.06567,-0.06873
0.00309,0.06657,-0.06972
0.00318,0.06747,-0.07071
0.00327,0.06838,-0.07171
0.00336,0.06929,-0.07271
0.00345,0.07021,-0.07372
0.00355,0.07113,-0.07474
0.00365,0.07205,-0.07576
0.00375,0.07298,-0.07679
0.00385,0.07391,-0.07782
0.00395,0.07484,-0.07886
0.00406,0.07578,-0.07991
0.00417,0.07672,-0.08096
0.00428,0.07767,-0.08202
0.00439,0.07862,-0.08308
0.0045,0.07957,-0.08415
0.00462,0.08053,-0.08522
0.00474,0.08149,-0.0863
0.00486,0.08245,-0.08738
0.00498,0.08342,-0.08847
0.0051,0.08439,-0.08956
0.00523,0.08536,-0.09066
0.00536,0.08633,-0.09176
0.00549,0.08731,-0.09287
0.00562,0.08829,-0.09398
0.00576,0.08927,-0.0951
0.0059,0.09025,-0.09622
0.00604,0.09124,-0.09735
0.00618,0.09223,-0.09848
0.00632,0.09322,-0.09961
0.00647,0.09421,-0.10075
0.00662,0.09521,-0.1019
0.00677,0.09621,-0.10305
0.00692,0.09721,-0.1042
0.00708,0.09821,-0.10536
0.00724,0.09921,-0.10652
0.0074,0.10021,-0.10768
0.00756,0.10122,-0.10885
0.00772,0.10223,-0.11002
0.00789,0.10324,-0.11119
0.00806,0.10425,-0.11237
0.00823,0.10526,-0.11355
0.0084,0.10627,-0.11473
0.00858,0.10728,-0.11592
0.00876,0.1083,-0.11711
0.00894,0.10932,-0.11831
0.00912,0.11034,-0.11951
0.0093,0.11136,-0.12071
0.00949,0.11238,-0.12192
0.00968,0.1134,-0.12313
0.00987,0.11442,-0.12434
0.01006,0.11544,-0.12555
0.01026,0.11646,-0.12677
0.01046,0.11748,-0.12799
0.01066,0.1185,-0.12921
0.01086,0.11952,-0.13043
0.01107,0.12054,-0.13166
0.01128,0.12156,-0.13289
0.01149,0.12258,-0.13412
0.0117,0.1236,-0.13535
0.01192,0.12462,-0.13659
0.01214,0.12564,-0.13783
0.01236,0.12666,-0.13907
0.01258,0.12768,-0.14031
0.0128,0.1287,-0.14156
0.01303,0.12972,-0.14281
0.01326,0.13074,-0.14406
0.01349,0.13176,-0.14531
0.01372,0.13278,-0.14656
0.01396,0.1338,-0.14781
0.0142,0.13482,-0.14907
0.01444,0.13584,-0.15033
0.01468,0.13685,-0.15159
0.01492,0.13786,-0.15285
0.01517,0.13887,-0.15411
0.01542,0.13988,-0.15537
0.01567,0.14089,-0.15663
0.01592,0.1419,-0.15789
0.01618,0.14291,-0.15915
0.01644,0.14392,-0.16041
0.0167,0.14492,-0.16167
0.01696,0.14592,-0.16294
0.01722,0.14692,-0.1642
0.01749,0.14792,-0.16547
0.01776,0.14892,-0.16673
0.01803,0.14992,-0.168
0.0183,0.15091,-0.16927
0.01858,0.1519,-0.17054
0.01886,0.15289,-0.17181
0.01914,0.15388,-0.17308
0.01942,0.15486,-0.17435
0.0197,0.15584,-0.17562
0.01999,0.15682,-0.17689
0.02028,0.1578,-0.17815
0.02057,0.15878,-0.17941
0.02086,0.15975,-0.18067
0.02115,0.16072,-0.18193
0.02144,0.16169,-0.18319
0.02174,0.16265,-0.18445
0.02204,0.16361,-0.18571
0.02234,0.16457,-0.18697
0.02264,0.16553,-0.18823
0.02294,0.16648,-0.18949
0.02325,0.16743,-0.19075
0.02356,0.16838,-0.19201
0.02387,0.16933,-0.19326
0.02418,0.17027,-0.19451
0.02449,0.17121,-0.19576
0.0248,0.17215,-0.19701
0.02511,0.17308,-0.19826
0.02543,0.17401,-0.19951
0.02575,0.17494,-0.20075
0.02607,0.17586,-0.20199
0.02639,0.17678,-0.20323
0.02671,0.1777,-0.20447
0.02703,0.17861,-0.2057
0.02735,0.17952,-0.20693
0.02768,0.18043,-0.20816
0.02801,0.18133,-0.20939
0.02834,0.18223,-0.21062
0.02867,0.18312,-0.21184
0.029,0.18401,-0.21306
0.02933,0.1849,-0.21428
0.02966,0.18578,-0.2155
0.02999,0.18666,-0.21671
0.03033,0.18753,-0.21792
0.03067,0.1884,-0.21913
0.03101,0.18927,-0.22033
0.03135,0.19013,-0.22153
0.03169,0.19099,-0.22273
0.03203,0.19184,-0.22392
0.03237,0.19269,-0.22511
0.03271,0.19353,-0.2263
0.03305,0.19437,-0.22748
0.03339,0.19521,-0.22866
0.03373,0.19604,-0.22984
0.03407,0.19687,-0.23101
0.03442,0.19769,-0.23218
0.03476,0.19851,-0.23334
0.03511,0.19933,-0.2345
0.03546,0.20014,-0.23566
0.03581,0.20094,-0.23681
0.03616,0.20174,-0.23796
0.03651,0.20254,-0.2391
0.03686,0.20333,-0.24024
0.03721,0.20412,-0.24137
0.03756,0.2049,-0.2425
0.03791,0.20568,-0.24362
0.03826,0.20645,-0.24474
0.03861,0.20722,-0.24586
0.03896,0.20798,-0.24697
0.03931,0.20874,-0.24808
0.03966,0.20949,-0.24918
0.04001,0.21024,-0.25028
0.04036,0.21098,-0.25137
0.04071,0.21172,-0.25246
0.04106,0.21245,-0.25354
0.04141,0.21318,-0.25462
0.04176,0.2139,-0.25569
0.04211,0.21462,-0.25676
0.04246,0.21533,-0.25782
0.04281,0.21604,-0.25887
0.04316,0.21674,-0.25992
0.04351,0.21744,-0.26096
0.04385,0.21813,-0.262
0.04419,0.21882,-0.26303
0.04453,0.2195,-0.26406
0.04487,0.22018,-0.26508
0.04521,0.22085,-0.26609
0.04555,0.22152,-0.2671
0.04589,0.22218,-0.2681
0.04623,0.22284,-0.2691
0.04657,0.22349,-0.27009
0.04691,0.22413,-0.27107
0.04725,0.22477,-0.27205
0.04759,0.22541,-0.27302
0.04792,0.22604,-0.27398
0.04825,0.22666,-0.27494
0.04858,0.22728,-0.27589
0.04891,0.22789,-0.27684
0.04924,0.2285,-0.27778
0.04957,0.2291,-0.27871
0.0499,0.2297,-0.27964
0.05023,0.23029,-0.28056
0.05056,0.23088,-0.28147
0.05088,0.23146,-0.28237
0.0512,0.23204,-0.28327
0.05152,0.23261,-0.28416
0.05184,0.23317,-0.28504
0.05216,0.23373,-0.28592
0.05248,0.23428,-0.28679
0.05279,0.23483,-0.28765
0.0531,0.23537,-0.28851
0.05341,0.23591,-0.28936
0.05372,0.23644,-0.2902
0.05403,0.23697,-0.29104
0.05434,0.23749,-0.29187
0.05464,0.23801,-0.29269
0.05494,0.23852,-0.2935
0.05524,0.23903,-0.29431
0.05554,0.23953,-0.29511
0.05584,0.24002,-0.2959
0.05613,0.24051,-0.29668
0.05642,0.24099,-0.29745
0.05671,0.24147,-0.29822
0.057,0.24194,-0.29898
0.05729,0.24241,-0.29973
0.05757,0.24287,-0.30048
0.05785,0.24333,-0.30122
0.05813,0.24378,-0.30195
0.05841,0.24423,-0.30267
0.05869,0.24467,-0.30339
0.05896,0.24511,-0.3041
0.05923,0.24554,-0.3048
0.0595,0.24596,-0.30549
0.05977,0.24638,-0.30617
0.06003,0.24679,-0.30685
0.06029,0.2472,-0.30752
0.06055,0.2476,-0.30818
0.06081,0.248,-0.30883
0.06106,0.24839,-0.30947
0.06131,0.24878,-0.31011
0.06156,0.24916,-0.31074
0.0618,0.24954,-0.31136
0.06204,0.24991,-0.31197
0.06228,0.25028,-0.31258
0.06252,0.25064,-0.31318
0.06275,0.251,-0.31377
0.06298,0.25135,-0.31435
0.06321,0.2517,-0.31492
0.06344,0.25204,-0.31549
0.06366,0.25237,-0.31605
0.06388,0.2527,-0.3166
0.0641,0.25302,-0.31714
0.06432,0.25334,-0.31768
0.06453,0.25365,-0.31821
0.06474,0.25396,-0.31873
0.06495,0.25426,-0.31924
0.06515,0.25456,-0.31974
0.06535,0.25485,-0.32023
0.06555,0.25514,-0.32072
0.06575,0.25542,-0.3212
0.06594,0.2557,-0.32167
0.06613,0.25597,-0.32213
0.06632,0.25624,-0.32258
0.0665,0.25651,-0.32303
0.06668,0.25677,-0.32347
0.06686,0.25702,-0.3239
0.06704,0.25727,-0.32433
0.06721,0.25751,-0.32474
0.06738,0.25775,-0.32515
0.06755,0.25799,-0.32555
0.06771,0.25822,-0.32594
0.06787,0.25845,-0.32633
0.06803,0.25867,-0.32671
0.06818,0.25889,-0.32708
0.06833,0.2591,-0.32744
0.06848,0.25931,-0.3278
0.06862,0.25951,-0.32815
0.06876,0.25971,-0.32849
0.0689,0.25991,-0.32882
0.06904,0.2601,-0.32915
0.06917,0.26029,-0.32947
0.0693,0.26047,-0.32978
0.06943,0.26065,-0.33008
0.06955,0.26082,-0.33038
0.06967,0.26099,-0.33067
0.06979,0.26115,-0.33095
0.06991,0.26131,-0.33123
0.07002,0.26147,-0.3315
0.07013,0.26162,-0.33176
0.07024,0.26177,-0.33201
0.07034,0.26191,-0.33226
0.07044,0.26205,-0.3325
0.07054,0.26219,-0.33273
0.07064,0.26232,-0.33296
0.07073,0.26245,-0.33318
0.07082,0.26257,-0.3334
0.07091,0.26269,-0.33361
0.071,0.26281,-0.33381
0.07108,0.26292,-0.334
0.07116,0.26303,-0.33419
0.07124,0.26314,-0.33437
0.07131,0.26324,-0.33455
0.07138,0.26334,-0.33472
0.07145,0.26343,-0.33489
0.07152,0.26352,-0.33505
0.07159,0.26361,-0.3352
0.07165,0.26369,-0.33535
0.07171,0.26377,-0.33549
0.07177,0.26385,-0.33563
0.07183,0.26392,-0.33576
0.07188,0.26399,-0.33589
0.07193,0.26406,-0.33601
0.07198,0.26413,-0.33612
0.07203,0.26419,-0.33623
0.07208,0.26425,-0.33634
0.07212,0.26431,-0.33644
0.07216,0.26436,-0.33654
0.0722,0.26441,-0.33663
0.07224,0.26446,-0.33672
0.07227,0.26451,-0.3368
0.0723,0.26455,-0.33688
0.07233,0.26459,-0.33695
0.07236,0.26463,-0.33702
0.07239,0.26467,-0.33708
0.07242,0.2647,-0.33714
0.07244,0.26473,-0.33719
0.07246,0.26476,-0.33724
0.07248,0.26479,-0.33729
0.0725,0.26482,-0.33734
0.07252,0.26484,-0.33738
0.07254,0.26486,-0.33742
0.07255,0.26488,-0.33745
0.07256,0.2649,-0.33748
0.07257,0.26492,-0.33751
0.07258,0.26493,-0.33754
0.07259,0.26494,-0.33757
0.0726,0.26495,-0.33759
0.07261,0.26496,-0.33761
0.07262,0.26497,-0.33763
0.07263,0.26498,-0.33765
0.07264,0.26499,-0.33766
0.07264,0.265,-0.33767
0.07264,0.265,-0.33768
0.07264,0.265,-0.33769
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07264,0.265,-0.3377
0.07265,0.26499,-0.3377
0.07266,0.26498,-0.3377
0.07267,0.26497,-0.3377
0.07268,0.26496,-0.3377
0.0727,0.26494,-0.3377
0.07272,0.26492,-0.3377
0.07274,0.2649,-0.3377
0.07276,0.26488,-0.3377
0.07279,0.26485,-0.3377
0.07282,0.26481,-0.3377
0.07286,0.26477,-0.3377
0.0729,0.26473,-0.3377
0.07295,0.26468,-0.3377
0.073,0.26462,-0.3377
0.07306,0.26456,-0.3377
0.07313,0.26449,-0.3377
0.0732,0.26442,-0.3377
0.07328,0.26434,-0.3377
0.07336,0.26425,-0.33769
0.07345,0.26415,-0.33768
0.07355,0.26404,-0.33767
0.07366,0.26393,-0.33766
0.07377,0.26381,-0.33765
0.07389,0.26368,-0.33764
0.07402,0.26354,-0.33763
0.07416,0.26339,-0.33762
0.07431,0.26323,-0.33761
0.07446,0.26307,-0.3376
0.07463,0.2629,-0.33759
0.0748,0.26272,-0.33758
0.07498,0.26252,-0.33757
0.07517,0.26232,-0.33756
0.07537,0.2621,-0.33755
0.07558,0.26187,-0.33754
0.0758,0.26163,-0.33753
0.07603,0.26138,-0.33752
0.07628,0.26112,-0.33751
0.07653,0.26085,-0.33749
0.0768,0.26057,-0.33747
0.07708,0.26028,-0.33745
0.07737,0.25997,-0.33743
0.07767,0.25965,-0.33741
0.07798,0.25932,-0.33739
0.0783,0.25898,-0.33737
0.07864,0.25862,-0.33735
0.07899,0.25825,-0.33733
0.07935,0.25787,-0.33731
0.07972,0.25747,-0.33729
0.0801,0.25706,-0.33727
0.0805,0.25664,-0.33724
0.08091,0.2562,-0.33721
0.08133,0.25575,-0.33718
0.08177,0.25529,-0.33715
0.08222,0.25481,-0.33712
0.08268,0.25432,-0.33709
0.08315,0.25381,-0.33706
0.08364,0.25329,-0.33703
0.08414,0.25275,-0.337
0.08466,0.2522,-0.33696
0.08519,0.25163,-0.33692
0.08574,0.25105,-0.33688
0.0863,0.25045,-0.33684
0.08687,0.24984,-0.3368
0.08746,0.24921,-0.33676
0.08806,0.24857,-0.33672
0.08868,0.24791,-0.33668
0.08931,0.24724,-0.33663
0.08996,0.24655,-0.33658
0.09062,0.24584,-0.33653
0.0913,0.24511,-0.33648
0.09199,0.24437,-0.33643
0.09269,0.24361,-0.33638
0.09341,0.24284,-0.33633
0.09415,0.24205,-0.33627
0.0949,0.24124,-0.33621
0.09566,0.24042,-0.33615
0.09644,0.23958,-0.33609
0.09723,0.23872,-0.33603
0.09804,0.23784,-0.33597
0.09886,0.23695,-0.3359
0.0997,0.23604,-0.33583
0.10056,0.23511,-0.33576
0.10143,0.23417,-0.33569
0.10232,0.23321,-0.33562
0.10322,0.23223,-0.33554
0.10414,0.23123,-0.33546
0.10507,0.23022,-0.33538
0.10602,0.22919,-0.3353
0.10698,0.22814,-0.33522
0.10796,0.22707,-0.33513
0.10896,0.22598,-0.33504
0.10997,0.22488,-0.33495
0.111,0.22376,-0.33486
0.11204,0.22262,-0.33476
0.1131,0.22146,-0.33466
0.11418,0.22028,-0.33456
0.11527,0.21909,-0.33446
0.11638,0.21788,-0.33436
0.1175,0.21665,-0.33425
0.11864,0.2154,-0.33414
0.1198,0.21413,-0.33403
0.12097,0.21285,-0.33391
0.12216,0.21154,-0.33379
0.12336,0.21022,-0.33367
0.12458,0.20888,-0.33355
0.12581,0.20752,-0.33342
0.12706,0.20614,-0.33329
0.12833,0.20474,-0.33316
0.12961,0.20333,-0.33303
0.1309,0.2019,-0.33289
0.13221,0.20045,-0.33275
0.13354,0.19898,-0.33261
0.13488,0.19749,-0.33246
0.13624,0.19598,-0.33231
0.13761,0.19445,-0.33216
0.139,0.19291,-0.332
0.1404,0.19135,-0.33184
0.14182,0.18977,-0.33168
0.14325,0.18817,-0.33151
0.1447,0.18655,-0.33134
0.14617,0.18491,-0.33117
0.14765,0.18325,-0.33099
0.14914,0.18157,-0.33081
0.15065,0.17988,-0.33063
0.15217,0.17817,-0.33044
0.15371,0.17644,-0.33025
0.15526,0.17469,-0.33005
0.15683,0.17292,-0.32985
0.15841,0.17113,-0.32965
0.16001,0.16932,-0.32944
0.16162,0.1675,-0.32923
0.16325,0.16566,-0.32901
0.16489,0.1638,-0.32879
0.16655,0.16192,-0.32857
0.16822,0.16002,-0.32834
0.16991,0.1581,-0.32811
0.17161,0.15616,-0.32787
0.17332,0.15421,-0.32763
0.17505,0.15224,-0.32738
0.17679,0.15025,-0.32713
0.17854,0.14824,-0.32688
0.18031,0.14621,-0.32662
0.18209,0.14416,-0.32636
0.18388,0.1421,-0.32609
0.18569,0.14002,-0.32582
0.18751,0.13792,-0.32554
0.18935,0.1358,-0.32526
0.1912,0.13366,-0.32497
0.19306,0.13151,-0.32468
0.19493,0.12934,-0.32438
0.19682,0.12715,-0.32408
0.19872,0.12494,-0.32377
0.20064,0.12271,-0.32346
0.20257,0.12047,-0.32314
0.20451,0.11821,-0.32282
0.20646,0.11593,-0.32249
0.20842,0.11364,-0.32216
0.2104,0.11133,-0.32182
0.21239,0.109,-0.32148
0.21439,0.10666,-0.32113
0.21641,0.10429,-0.32078
0.21844,0.10191,-0.32042
0.22048,0.09951,-0.32006
0.22253,0.09709,-0.31969
0.22459,0.09466,-0.31932
0.22666,0.09221,-0.31894
0.22874,0.08974,-0.31856
0.23084,0.08726,-0.31817
0.23295,0.08476,-0.31777
0.23507,0.08224,-0.31737
0.2372,0.07971,-0.31696
0.23934,0.07716,-0.31655
0.24149,0.07459,-0.31613
0.24365,0.07201,-0.31571
0.24582,0.06941,-0.31528
0.248,0.06679,-0.31484
0.25019,0.06416,-0.3144
0.25239,0.06151,-0.31395
0.2546,0.05885,-0.3135
0.25682,0.05617,-0.31304
0.25905,0.05347,-0.31258
0.26129,0.05076,-0.31211
0.26354,0.04803,-0.31163
0.2658,0.04529,-0.31115
0.26807,0.04253,-0.31066
0.27035,0.03976,-0.31017
0.27264,0.03697,-0.30967
0.27494,0.03416,-0.30916
0.27725,0.03134,-0.30865
0.27957,0.02851,-0.30813
0.2819,0.02566,-0.3076
0.28423,0.0228,-0.30707
0.28657,0.01992,-0.30653
0.28892,0.01703,-0.30599
0.29128,0.01412,-0.30544
0.29365,0.0112,-0.30488
0.29602,0.00826,-0.30432
0.2984,0.00531,-0.30375
0.30079,0.00235,-0.30318
0.30319,-0.00063,-0.3026
0.3056,-0.00362,-0.30201
0.30801,-0.00662,-0.30142
0.31043,-0.00964,-0.30082
0.31286,-0.01267,-0.30022
0.31529,-0.01572,-0.29961
0.31773,-0.01878,-0.29899
0.32018,-0.02185,-0.29837
0.32264,-0.02494,-0.29774
0.3251,-0.02803,-0.2971
0.32757,-0.03114,-0.29646
0.33004,-0.03426,-0.29581
0.33252,-0.0374,-0.29515
0.33501,-0.04055,-0.29449
0.3375,-0.04371,-0.29382
0.34,-0.04688,-0.29315
0.3425,-0.05006,-0.29247
0.34501,-0.05326,-0.29178
0.34752,-0.05646,-0.29109
0.35004,-0.05968,-0.29039
0.35257,-0.06291,-0.28969
0.3551,-0.06615,-0.28898
0.35763,-0.0694,-0.28826
0.36017,-0.07266,-0.28754
0.36271,-0.07593,-0.28681
0.36526,-0.07922,-0.28607
0.36781,-0.08251,-0.28533
0.37037,-0.08582,-0.28458
0.37293,-0.08913,-0.28383
0.3755,-0.09246,-0.28307
0.37807,-0.0958,-0.2823
0.38064,-0.09914,-0.28153
0.38322,-0.10249,-0.28075
0.3858,-0.10585,-0.27997
0.38838,-0.10922,-0.27918
0.39097,-0.1126,-0.27839
0.39356,-0.11599,-0.27759
0.39616,-0.11939,-0.27678
0.39876,-0.1228,-0.27597
0.40136,-0.12622,-0.27515
0.40396,-0.12965,-0.27433
0.40656,-0.13308,-0.2735
0.40917,-0.13652,-0.27267
0.41178,-0.13997,-0.27183
0.41439,-0.14343,-0.27098
0.417,-0.1469,-0.27013
0.41961,-0.15037,-0.26927
0.42223,-0.15385,-0.26841
0.42485,-0.15734,-0.26754
0.42747,-0.16083,-0.26667
0.43009,-0.16433,-0.26579
0.43271,-0.16783,-0.26491
0.43533,-0.17134,-0.26402
0.43796,-0.17486,-0.26313
0.44058,-0.17838,-0.26223
0.44321,-0.18191,-0.26133
0.44584,-0.18545,-0.26042
0.44847,-0.18899,-0.25951
0.4511,-0.19253,-0.25859
0.45373,-0.19608,-0.25767
0.45636,-0.19964,-0.25674
0.45899,-0.2032,-0.25581
0.46162,-0.20676,-0.25487
0.46425,-0.21033,-0.25393
0.46687,-0.2139,-0.25298
0.4695,-0.21748,-0.25203
0.47212,-0.22106,-0.25107
0.47474,-0.22464,-0.25011
0.47736,-0.22823,-0.24915
0.47998,-0.23182,-0.24818
0.4826,-0.23541,-0.24721
0.48522,-0.23901,-0.24623
0.48784,-0.24261,-0.24525
0.49046,-0.24621,-0.24426
0.49307,-0.24981,-0.24327
0.49568,-0.25342,-0.24228
0.49829,-0.25702,-0.24128
0.5009,-0.26063,-0.24028
0.50351,-0.26424,-0.23928
0.50611,-0.26785,-0.23827
0.50871,-0.27146,-0.23726
0.51131,-0.27507,-0.23625
0.51391,-0.27868,-0.23523
0.5165,-0.28229,-0.23421
0.51909,-0.2859,-0.23319
0.52168,-0.28951,-0.23216
0.52426,-0.29312,-0.23113
0.52684,-0.29673,-0.2301
0.52941,-0.30034,-0.22906
0.53198,-0.30395,-0.22802
0.53455,-0.30756,-0.22698
0.53711,-0.31116,-0.22594
0.53967,-0.31476,-0.22489
0.54222,-0.31836,-0.22384
0.54477,-0.32196,-0.22279
0.54731,-0.32556,-0.22174
0.54985,-0.32915,-0.22068
0.55238,-0.33274,-0.21962
0.55491,-0.33633,-0.21856
0.55743,-0.33992,-0.2175
0.55995,-0.3435,-0.21644
0.56246,-0.34708,-0.21538
0.56497,-0.35065,-0.21431
0.56747,-0.35422,-0.21324
0.56996,-0.35778,-0.21217
0.57245,-0.36134,-0.2111
0.57493,-0.36489,-0.21003
0.5774,-0.36844,-0.20896
0.57987,-0.37198,-0.20789
0.58233,-0.37552,-0.20682
0.58478,-0.37905,-0.20575
0.58723,-0.38257,-0.20468
0.58967,-0.38609,-0.2036
0.5921,-0.3896,-0.20252
0.59452,-0.3931,-0.20144
0.59694,-0.3966,-0.20036
0.59935,-0.40009,-0.19928
0.60175,-0.40357,-0.1982
0.60415,-0.40704,-0.19712
0.60653,-0.4105,-0.19604
0.60891,-0.41395,-0.19496
0.61128,-0.4174,-0.19388
0.61364,-0.42084,-0.1928
0.61599,-0.42426,-0.19173
0.61833,-0.42768,-0.19066
0.62066,-0.43108,-0.18959
0.62298,-0.43448,-0.18852
0.62529,-0.43786,-0.18745
0.62759,-0.44123,-0.18638
0.62989,-0.44459,-0.18531
0.63217,-0.44794,-0.18424
0.63445,-0.45128,-0.18317
0.63671,-0.45461,-0.18211
0.63896,-0.45792,-0.18105
0.6412,-0.46122,-0.17999
0.64343,-0.46451,-0.17893
0.64565,-0.46779,-0.17787
0.64786,-0.47106,-0.17682
0.65006,-0.47431,-0.17577
0.65225,-0.47755,-0.17472
0.65443,-0.48077,-0.17368
0.6566,-0.48398,-0.17264
0.65875,-0.48717,-0.1716
0.66089,-0.49035,-0.17056
0.66302,-0.49351,-0.16953
0.66514,-0.49666,-0.1685
0.66724,-0.49979,-0.16747
0.66933,-0.50291,-0.16645
0.67141,-0.50601,-0.16543
0.67348,-0.50909,-0.16441
0.67553,-0.51216,-0.1634
0.67757,-0.51521,-0.16239
0.6796,-0.51824,-0.16139
0.68162,-0.52126,-0.16039
0.68362,-0.52426,-0.15939
0.68561,-0.52724,-0.1584
0.68759,-0.5302,-0.15741
0.68955,-0.53314,-0.15643
0.6915,-0.53606,-0.15545
0.69343,-0.53896,-0.15448
0.69535,-0.54185,-0.15351
0.69725,-0.54472,-0.15255
0.69914,-0.54757,-0.15159
0.70101,-0.5504,-0.15064
0.70287,-0.55321,-0.14969
0.70471,-0.55599,-0.14875
0.70654,-0.55875,-0.14782
0.70836,-0.56149,-0.14689
0.71016,-0.56421,-0.14597
0.71195,-0.56691,-0.14505
0.71372,-0.56959,-0.14414
0.71547,-0.57224,-0.14324
0.71721,-0.57488,-0.14234
0.71893,-0.57749,-0.14145
0.72063,-0.58008,-0.14057
0.72232,-0.58265,-0.13969
0.72399,-0.58519,-0.13882
0.72565,-0.58771,-0.13796
0.72729,-0.5902,-0.13711
